LIZZY, 1, Playing with my friend He lives under the bed continuing I had a bad dream I was scared Promise I hate that school The other kids No you are No they No they because distant VO Help me continuing One two coming for continuing Five six grab your crucifix I love you Freddy You forgot to check under the bed But what if they come back I love you Meagan
FREDDY, 0, Where ya been all my death baby continuing Aww all dressed up and nowhere Looks like a photo opportunity to continuing Looking for somebody Hmmmmm I feel like seafood tonight continuing Well well well if it continuing dream and drive continuing ala John Wayne a crowd bitch Why Go ahead make my dream You know what they say when you Then maybe just CUT to the chase Oh so scared honey Come on continuing continuing Ahhh ahhh ahhhCHOO for the lift sister Ready to get hitched Then do it a virgin Mmmmmmm Yes you are a bit juicier Uh oh Oh well I just axed for that Oh shit filtered
JESSE, 0, Meagan Good morning Hey the matter And Was I naked Jason Oh yeech So she said you were okay So going back to class Well what are you bitching about Okay well the nurse say Okay Meg go look it up Sure Where are we going You want me to cut school so we can What Oh no nothing yet Really got a news flash for you No Well yeah Well when I was kid my brother You know about Black Bart just it I never could Scared the shit out of me continuing continuing Where are we going Stormie I thought you and her I still understand What has I thought you were in the cult Uh excuse me but what phase to Meagan VO VO So different about him Just where are you going to look Not Erwin that freak A death hex Why Scare him No I do it illegal I could go to jail Oh yeah Why you call then Okay okay do it continuing filtered disguising If I were you get my ass continuing adding not going to make it Yeah right Look Erwin just do Meagan we do drugs I mean What for This rusty chunk of shit What Will that work finishes for him Okay Freddy a new sheriff Hello The Dream Demons Where are you going to find a hit Jason Uh excuse me Einstein but Somehow I just knew you would Let me get this straight Meagan I want to do this But I damn sure want you to VO VO Hey Can we get some service out Look mister can you give us laughs nervous looks at Meagan He came back from the grave How can you kill somebody Duh
MURDOCH, 0, Nothing serious just a few No Now that the Governor has given Damn media oughtta be a law Damn lawyers what a bunch of Ahhhhh what did Shakespeare know Freeze Looks like have to hunt the Leave her Forget it seen this before wasting your time Punks I told you you were wasting your Dead serious See the world is Punks a difference Punks You can pray sir Pray we find your Did you see a couple of girls go Teenagers are notorious liars You did the right thing Did the guard say what they took No that be necessary I through bullhorn through bullhorn Is that a fact almost happy continuing continuing continuing teach you to fuck with the Your boyfriend is headed back to the Okay I think heard enough of Yeah including murdering your boy I know how you must feel I had Punks Religious station Is there a So where hiding through bullhorn continuing through bullhorn What going to need then is Here comes one now my chance give me sixty dead and so are you if you continuing continuing continuing
LEONARD, 0, stupid They forgot you again Yes they forgot and Come back Lizzy You can wait with continuing
STORMIE, 1, If I did know I would call the I was in the cult for a week cause Militant feminist manhating phase Jason kicked his ass VO VO One thing he used to be a Oh my God kill her Erwin Kelper He used to be in the annoyed Yes a death hex You know where What subtly trying to tell talking about dream dope Chill Erwin here for some I told her you might know where The whole cult Yeech the stupidest shit I ever But dead Come on Meagan our five minutes How will they ever know be Okay I will I can disguise my voice Oh cool Whatever got him Wake us up Wake continuing Shoot him Shoot him You help me you pussy Are you okay He killed me too But look Yeah We could hire somebody to Sounds like our man Well okay as long as he Hey we sisters have to stand VO I think open I think anybody We want to see it Been dug up a few times already Where have you been Jason was that She got her head chopped off by one Get back you nastyass bastard Well that means all got to staying with you How Hey doc is there someplace I be right back go Jesus get a grip lady into phone Just missed you get the truck And that you do take him for a I know pretty fucked that supposed to mean Is this him you put that stupid mask Good idea So what do we do now sing an Ozzy I thought you said you knew how to Awwww he be needing that Well does it really matter Hey Watch that Just keep your hands above the bra head right for her Do some got to quit blaming your not sorry I came I So you kick the bucket and Jason Just stand there Do something The cops Who else Fine by me to Erwin Well do something continuing right She gave you her interjects Getting something to eat might help Excuse me Deputy Miller but could And I thought you pigs only ate low to Meagan You should be worrying about your Nah what are best friends for Help Help here here continuing You scare me Freddy Thanks warning you Freddy my father
ERWIN, 0, SHOW ME YOUR ARMS YOUR ARMS continuing not in the cult Freddy send you to kill me I trust you better take off Well what do you want you I already told the cops everything Look sorry about your sister To bear his child Freddy wants to He has to marry a virgin on holy the son of a hundred maniacs And Freddy enters the soul of the Hey not my rules some help you find your sister but You have to help me kill Freddy Freddy lives When not a dream Hi my Erwin Thanks for Damn We must have just missed them too late no way We could go after Freddy inject ourselves with Dream worry about it We need you going to go under and try to not the gun in shrugs Have a seat over there and make how the cult keeps in constant It helps to hold hands if you want continuing WHAT A RUSH HUH trying to split us up Well atleast not dead It means still got some time Freddy made a pact with Satan when We already tried that no You would have to hire a thousand brightens Seriously dead Buried up by Crystal But not the problem The No doubt about Jason could wreck about the size of it and Look out Freddy here we come It started a long time ago back in Right And then Jason came back from Yeah Chopped up a number of people They killed him Not very well apparently Jason They say looking for revenge Look the boogerman We just dug up a rotting corpse and Uhhh better not fall asleep worry an ambulance is on Meagan listen to me The cops call you at the hospital Somehow Same place got Jason hid A place where no one ever goes Almost continuing a strong woman Uhhh nothing I mean Yeah Take a look Not exactly a beauty queen entry afraid not that simple I do But when I was putting him cuts her off No he has to have a heart A That guard in there might pose a just trying to make it look real Well that just about does it continuing continuing Yeah right Holy shit It worked Shut it off it suddenly occurs Well off now continuing right behind me And no one else inside You want me to tell you where continuing continuing continuing continuing Fuck the bitch roll That was easy enough I wake them up continuing What ever you do let this Oh no in the transmitter continuing No Wait
OSWALD, 0, angry defensive
JIM, 0, Wellhow do you feel talking about graduation Being Gotta throw the anchor over Nothing just that right around that Never mind you want to know nothing to worry about Suzy There was this boy named Jason A bunch of years went by and everybody His mother blamed the counselors for No Legend has it that Jason came back to Forget about it Suzy just Right Right Right Except that Jason real Hear what All right check it out Gotcha good baby cakes All right all right a major And never do it again Forgive Uhhuh You must really think an Ohmygod
SUZY, 1, Ask me in about five minutes It feels excellent wrong Jimmy bothering What murders Tell me What stories Jason did it So the murders stopped the last graduating class I mean Lakeview High just closed its So no reason for him to come Did you hear that serious Jimmy Jim Stop screwing around Jim I mean And never do it again No JJJJJJJJason
JASON, 0, LET ME DROWN Did you want to tell me something Adam
MILES, 0, telling me this boat has a pool I think gonna blow off New York under his breath Hey Admiral Robertson Love your really been generous to give us A halftwist short hone that Sean going on there some international SOS take the upper deck
SEAN, 0, a ship and right Plus a Which cabin is Rennie in Mr But I thought Be right up Dad Hello Dad Dad I think How about if we start up the forward Yeah tell me about it Rennie I heard you coming I got you a present Forget it a dumb little thing I thought maybe we could hike to the I guess see you later What happened going to be okay Me too Not completing a voyage is against If I go with you never Oh JesusDad dead I gone off course I know what I mean I know I think so But we have to lower the The bowfront of the ship a I mean for you to go Mayday mayday mayday Pleasecan anybody out there hear suddenly remembers The Captain and Chief Engineer II know Yes got the numbers Hello Are you there dropping the anchors I very worried beat It back on course The fire alarm We have to get everybody together just Rennie gonna be okay Rule one panic Rule two I know The emergency lights just kicked in be okay I want you to wait by But Rennie Water has gotten to the engines This is fault We have to get off this ship Everybody in get the hoists Stop it Come onfaster Start rowing gone Julius they do to you We have to find the others here in New York There any handles Miss Van Deusen You son of a bitch You keep away from her Not this time Come on over Rennie finally over Godplease no out of breath Can you help us get out What do you mean Run Rennie I hear a statue here
RENNIE, 1, Me too But not sure Uncle Charles What about notsogreat writers Just felt a little chill Really wonderful Miss Van I know what to say I just got a little dizzy fine Hi Sean glances at Toby But I get you one beautiful love to staying She push me into coming I even know why afraid staying What do you thinktime for some I agree Okay Toby calm down No thanks Toby Have you seen my dog anywhere lying a pause I swim not that simple long pause About four years agoat Crystal No It was just a normal summer It her fault Justleave me alone not real not real I want to go home I want off this Can he really take us home What about you What is happening What do you mean you call for help Where are they Just radio for help okay Toby Toby you go But Sean said we at least talk about it But what about the drowning boy not staying in my room Uncle pointing I understand what is happening What is it Is the ship going to sink terrified not II Toby No No Please Drugs You pushed me He was down there I was at school when they told me It seems like everybody I care about Toby wrong boy NO Somebody help us going to kill Please hurry You understand a Look You never got me in the lake Jason Get up Sean screaming Oh Toby
TAMARA, 1, Hi Mrs Watanabe Just kidding I hear the crew members are cute guys sure have no problem getting my graduation gift from Daddy It More or less part of my college What are you talking about You do that Look Mr McCulloch I got in a car Perfectly Improvise of course Is that a muscular bod or what undefeated you know that My stepmom care less but Gorgeous guy at ten Look I think time for some joking right The night time is the right time What be a lightweightthis is talking to the prom queen Do you realize how many people would Is that unbelievable or what Jesus you scared the hell out of us No we A real space cadet I wonder if Nobody related to McCulloch can be Oh yeah Ready to party and then some Nothing out of town Relax got McCulloch covered Wow sorry It was an accident I swear That was truly excellent Time to check out the waiters Butwait a minute Some friend you are you like a glass of champagne I packed it Just for us But I even shown you my Take a closer look Charles I want to I think so Mr McCulloch Relax Wayne He risk doing a sweet Wayne Look love to Thanks for the camerawork Pleaseplease
EVA, 1, worry about a thing Mom Really He bought you that telling the truth Mr What are you going to do not sure supposed to be awkward Sounds good I hear a nervous not that just that a pause I have her in Creative Writing and Do you think I would use drugs Mr What are you going to do feels like shit I think pass See you later going on I heard on the PA JasonVoorhees Have you seen Tamara But she might be in trouble I care about being hip anymore Tamara Tamara
WAYNE, 0, Too cool JJ Your parents came Surebut I gotta shoot some sexy catch you later Yeah motivating downstairs I think Some of us want our futures Oh yeah This is going to sound supremely But I thought Wayne an asshole Miles have you seen JJ She was Jesus Christ Is the radio even working interrupting No And not losing any sleep over So what else is new sorry but gotta find JJ What are you taking Julius dead serious JJ you down here We got a major problem Wayne No No no no
JULIUS, 0, Who did this man Yeah well these dead bodies are sure out McCulloch I managed to scrounge this shit from flexes fists but this gun Miles Hey man if I can make it so can Hey man wake up Check it out God damn in New York You did We let those gangbangers get Get me the police this is an Use the combos and keep the feet Take your best shot motherfucker
PETE, 0, felt it a bit Been inside with by myself today ate my lunch Whatsamatter there a law or something You could sue the shit out of her ya all been on the box Knock yourself out What do you want from me I did what He comes in here every day and we What Are you kidding I do I scratching not calling him a liar okay do that Look you asked me to Sixfifty hysterical You liar I say shit yelling afraid quiet My head hurts I I know straining No I feel so good I would unsure brow furrowed Okay Thanks Yeah What night is that No I Why Hey Just been well I think so Where to Hey Lanie I heard you were be at Okay to Bill and Claire I hate in this car This rod is a fuckin embarrassment Listen No okay Yeah Guess over to the Sure with us Sorry I I know What night I remember What happened that Whatiya mean Who else could I Sure Sure I do No I told you Whatiya mean Sheila Sheila climbing out of the Camaro Sure Sure Arnie Bring on ready No all right No no okay Mr Eddy Thanks Mr Eddy whatiya need Just Okay Lemme clear it with No not the carburetors Pull over Give that a try Whatever you say Mr Eddy I can see that Eight nine car lengths A hundred and Fifteen car lengths About two hundred Thanks Mr Eddy Pornos No thanks Mr Eddy Okay Well see ya then Well I regaining his composure be ready You want to go for a drive Come on get in Come here I do like you Sheila Pete Dayton Yeah I remember laughs uncomfortably Look I think a good idea pointing into phone Me too Yeah Call me at home give you lose at the light voiceover into phone Hi disappointed Sure Me too What Yeah been here You were lookin right Yeah Come on Hey up I gotta headache on Yeah what did they want But I remember anything What did Sheila What is this Why you tell me Who was the man Did you tell the police this What happened to me Why you tell me you brought me Okay very quietly voiceover Hello hesitates Are you positive he knows So what do we do We should stop seeing each other Have you partied with him You like it What deal he do Pornos you get in with these it happen Alice In pornos Why you just leave I want you to go away desperate whisper Andy Yeah Call him Okay Okay Why are ya so early What if Andy tips off Mr Eddy What about tonight Whatiya gonna do Oh yeah What else getting hotter frightened Sheila what is it What are you Sheila Hey Sheila Look Sheila sorry Go home Sheila Sheila Stop Who is it Hello Who is this Mr Eddy Okay Look late Mr Eddy I Yeah I think so Where was it that you No No I What on still holding the figurine We killed him Alice Alice Is that you Are both of them you the bathroom Alice Why me Alice Why choose me I want you I want you
SETH, 0, Letting him use your toilet No store I want that sonofabitch out outta Were you giving that pig signals He says you were scratching You him a liar Yeah well your best better get a Everybody be cool to Richard What the fuck is wrong with you Start the car Shut up and start the car yelling yelling yelling One Two Three What did I tell you What did I tell He recognize shit Low profile Do you know what the Whatcha think I want ya mean old No No They have anything except four tossing Richie the motel keys say a word You Plant yourself in that chair I said plant yourself Plants Let me help you it feel I got both rooms on either side of us gonna go get the money about five Good going towards the border to their standard deal brother These guys spic fire cracker This conversation is over Now we need to have a talk Hello Gloria Seth and my Good Then let me explain the house Rule number two You do what we say Rule number three you ever try Open your eyes Gloria you hang in there follow the be back in a bit Things are real hot here Sight Cops Yeah I saw the border Through to himself Richie gonna get a lot I heard it on the radio We gotta get the woman ya mean what The What the fuck is she there to himself Yeah explain it to me I need an No slowly approaching Is this my fault Do you think this This is not me I am a professional Just say yes Nothing else just say Yes Seth I understand whispers in ear called a punch to Jacob Okay Jacob get up and sit your ass to Richard to his hostages How does that happen You look Oh well excuse me all to hell about money all right but not to Scott and Jacob Just listen to daddy sugar and to Jacob Richie take the keys Start that big Not when you get around to it now pointing at Kate You got three minutes One second Do you believe me You damn well better Go Sorry Pops it gonna be that Get ready to move out all going Come again Sorry I need everybody angry I got time to fuck around with Good Times up Princess Okay ramblers get to rambling reading his license Scott and Kate Kate and Scott this Where is the little lady dead she die Come on gimme some more details Died instantly Whewww Those acts of God really stick Is this real seen one of these before A a preacher Was As in not anymore ya quit I seem to have touched a nerve I thought so You help us get across Jesus Christ Pops start with Look dickhead the only thing you like it did ya think so So as I was saying I can handle Richie worry I give you my word hand sticks out Fair enough You break your word You must have a bible in here Get it and bring it up here will Hold it right there sweetie pie Swear to God on the Bible you You best better get it done Pops I swear to God let you loose in the I told you to watch those kids I say Okay everybody show time Scott you come up front with your As long as cool be Well you just keep of that Shut up gonna work just fine Duly noted Now shut up offhand distracted No I Take a pill kid I just meant stay serious as a heart attack real quiet and violent This the time Goddamn that was intense to himself loud and happy to Kate If I was a bit younger baby I gotta hand it to ya Pops you Pops when right right In the morning in the Then stop where You okay I know you just passed out Yeah we were just standing there You Yeah when you fell your head smacked Well let me tell ya something gonna We are Yep heading for the rendezvous They broke when you fell worry about it get you When we get to El Ray take care not a big deal unless you make to the group Okay hard drinkers drink hard Shit I been to bars make this place in a baby talk voice how Richie what you look like No Richie what do I look like How What do you mean here with you My shit is together Well it is Just because happy Step aside asshole Now is my shit together or is my Now this is my kinda place I could Whiskey What dya mean Are you me not good enough low No going to count to three Two Bottle of whiskey and five glasses just typical Biggest You serve food Jose I kinda doubt that a Who else picking a fight Suit yourself more for me to Kate Sorry Pops but and I How about you cutie pie Ready for still stewing about that ape at us But behind his picking up the whiskey bottle tossing it off What did you call me Jacob I want you to have a drink with To your family Forever together In that camper out there I saw a guitar I take Go out and bring it in I feel a song coming on Bravo Bravo Bravo Now what snapping his fingers Well then ask her dumb ass Richie you lucky bastard Which reminds me of a joke Little Red Not now So finally she comes across Scarred for life how I am You thought it was pretty funny Everybody be cool or be just Richie We may be in trouble Richie sorry I fucked things up Touch my brother with that stake a matter of opinion and I Shut up Hold him down Richie the peace in death I Peachy Why I be The Bullshit You hate us If you had half bats Get this bastard off of me Yeah I know going on We got You too preacher Good for you Now since we all In other words no I know about that In order for Okay buy that So we got crosses Aside from thirsty Actually our best weapon against As far as concerned we might not taunting you We need you A I know why you lost your faith How Oh shit You wanna suck something suck on dead He needs our help Did he Fuck piss shit Mother You all are gonna die My guess is that this little I give a shit about living or I promise Okay vampire killers kill some Kill all Okay dead boys come on Take a bite Anytime Fight now cry later How many bullets left kid Well when you run out of weapons You use on the first couple of Shoot more holes yelling Why the fuck outta all the god Have you ever been there before Well because you picked that place Did they look like psychos They You but fifteen percent instead Jesus Christ Carlos my I said new this is an So do I just follow you So do it sorry See ya Kate honey I may be a bastard But
RICHARD, 0, The taking a piss Why in a low monotone to Seth Seth he did it You were by the beer You believe me cha yelling yelling Gotcha What am I supposed to do Seth Seth telling you the way he Do they have cable Do they have an Xrated channel Do they have a waterbed How ya think it hurts like a Feels good Hey when you talk to him see if you Did you even to try to negotiate All saying Wanna come up here on the bed and Come on voice Shit I started to get worried Where ya see Didya look at the border going to apprehend us in Look fuck the border just dig How do you know What in the other room Seth before you open the door let Now Seth before you flip out let me low and calm Wrong wrong wrong wrong wrong not your fault her fault What Seth if you were me Yes Yes Seth I understand Hi there from room my name is Sit down Good boy Upsy daisy having a wet bikini contest Sure What Mexico Mexicans Did ya mean what you said back there In the room Were you serious or were in a whisper whisper to Seth quiet This gonna work I just want to go on record as saying to himself What does that mean You just called me a nut Yes you did You said as long as I You meant that but you meant the his voice rising quiet back curious What was the nuttiest Oh I know was it possibly when your disoriented I did Really Yeah I guess just a little What We are Far out Oh fuck Seth my only pair What dya mean worry about it Yeah like a Mexican I gotta say with Jacob on this I what you think scared You know what you look like green Where are you right now Where are you No not It look together Okay just Seth five Good job Pops Fuck shake it off Anytime you want a lap dance with that to Seth Yeah looking up at Santanico Fuck off ape man How are you Shoot her Shoot her Get her off with his dying breath glad you feel that way Seth I Yeah shut up
JACOB, 0, We got about two more hours of day Okay Okay maybe I was a little Unless you two wiseacres wanna be You two ought to start a standup exhausted I just bet you would even thin very nice of Ted but Not enough to be a pastor Look I I say fuck him just not Kate give your old man a little got nothing to say dead nothing wrong with this not a flop house basic It has a bed all I care about Watch where going I have no idea Anytime man yelling I hope none of this is disturbing you still partially asleep What is this Jacob my son Neither does he He looks Vietnamese this about money to Kate On the dresser Look if you want the motor home just Not a chance If taking people take me But My children are not going with you Yes Scott and Kate My wife In heaven Yes she is Auto wreck No It was a rainy night the brakes Not quite She was trapped in the Yes they do Yes Real McCoy I was a minister Yes I think gotten about as up close Yes How do I know keep your word You want me to sit here and be Yes No I You let him touch her If he touches her kill him I I swear to God I try to escape telling you hurt her I have the slightest idea gonna try and get us across the Have you forgotten about your sister If they get over the border What about Kate Son I have this situation under Now you listen to me You gonna running the show I make the Just my son and I Vacation taking him to see his Oh just my daughter in the I meant me my son and my daughter We did our part we gotcha in Mexico Then Guys here Out of the stew pot and into the fire Now wait a minute no reason If you look outside your door parked Pass be baited No you Why are you so agitated He backed down What are you going to do Before we stepped in here you told Are you so much a fucking loser you Nothing I make a statement I To yours Now is your shit together to himself be an idiot kill us all Then why I I saved your life I have to What the hell is that Give me a hand Is everybody okay Okay does anybody here know like you I believe in In the Winnebago an official cross Some piece About two hours from now Has anybody here read a real book I take it the no Okay then Yeah that bottle upside the head of had enough of your taunts a mean mother fucking servant of What are you talking about Good lord Open the door Yep to Seth No not been bit In effect to his children this stuff Well I say lets tear this place apart Amen Before we go any further I need you Kate Scott Scott Why I believe you Kate we have all day so Not good enough swear to God Good girl Now Scott we have even not suicide if already Thank you son yelling No
SCOTT, 0, Stop not going to actually Why just look at all this You got you got your sink see this television to Kate Why do you want to stop Lie in the back Dad drive us be right back gonna go to this problem What are you gonna do No dad you gotta tell that gonna kill us They get us Dad I watch those reality shows gonna kill her anyway At If trusting you means trusting those running the show clear Okay have one Yeah mine yelling What are you talking about We got werewolves sunrise You could take their head off right Kate dead He was beyond our help You saw him get Yeah I promise You believe in suicide Okay kill you when you change yelling I swear to God in Jesus Kill me Kate
KATE, 1, you got your microwave you got your shower Feel this real wood paneling to Scott it the truth Hey if we go to a motel we can Dad when I called the machine to I want to talk about this in pushing him That happens get it back What do you think Mom would say I believe stopping here Dad why are we stopping here a flop house If it have a pool Other places have beds they also have Owww my head Creepy guy going on Richie will you do me a favor and eat Yes Yes Excuse me Where are you taking us in Mexico Yeah Yeah we got a bible What Do what whispers back in the bathroom open Do you mind Shut the fucking door suddenly brightens Okay yelling Are you okay really sorry Kate yours Does anybody have any silver Then who cares So all we have to do is get by for a I know if I can take two hours We have to go back for Daddy Noooo gonna be okay you I promise Okay okay I promise do it I swear to God our father that when Seth yelling Everybody goes home screaming to Seth Oh my god You bastards Not many to Seth Me too Later You want some company
GLORIA, 1, Yes Yes
CASPER, 0, Would you play with me
CHET, 0, Pussy pussy pussy All pussy must yelling into the microphone in microphone towards Kate Not so fast Slick pointing at Seth You know what everybody says about me IAMINAGONNNYYYY Stop the pain stop the pain stop the
CARLOS, 0, to Seth in Spanish I know one as good as No but I passed by it a couple of sorry to hear that What were Oh Seth how can I ever make it up Twentyeight You like the car hardly been used at all I got it Yeah follow us to Danny and Manny
GREER, 3, slow Hear that Dodge Epps think The number nine on the starboard Let the buyer beware Not bad for dragging a leaky tub I must be in the wrong business imitating Vasili Looks like gonna get some Show your tatoos to that coxswain I bet you did Red sky at night delight into walkie a large vessel out about ten I been watching it for close to an Looks like adrift Too big More like a freighter Smuggling what Tundra grass Call the Coastguard into radio that What is it Murphy Murphy goddamit What is it You mean tow her back a thirty All we got to do is hit some rough Hypothetically speaking what if we I care what nobody just You think the extra strain caused Yeah One first class passage Elizabeth That must be the old man right there let you off at the nearest port Sixty pounds what it says Are you crazy Do you realize we got Take it easy Dodge only a seeing Murphy up late Yeah What the fuck you think we gonna do How much you figure worth Ho baby If they thought it was lost at sea All I gotta say is it looks like Cargo like this could make a crew Then why they take it Must be a damn good reason to jump So what We gonna unload the gold Yeah but we still gotta haul that I heard that Two hundred twenty Two twenty one Two hundred twenty two kilograms of Hell yeah Looks like it took out the backup What now And get a bunch of fools Fifty million four ways twelve Moving to Sweden a beautiful country Very clean Hell yeah I like it cold Colder see What the hell is that That shit is seriously bizarre he look like so big somebody could come I know Supposing he wants to get bad with I say we offload some of that gold Pretty low all around Coffee And look what happened Stay away Or else Maybe mystery man had something Yeah Hell what difference does it I no mechanic just so you Dammit Dodge Dodge Oragishlaoomnudrasadrafantoshviska Never been more thirsty in my life Lost my sea legs No Lights I feel fine I know Tuesday What happened Last thing I remember I was aboard Say what Oh man I wish I could tell you be real not gonna be able to pump it Rotten stem to stern Guess you We exactly in what call Maybe you shoulda thought a that Lemme see was that before or after a little hot under the collar Must be a little too the truth eh After fifty years there We can always start shooting birds Looks like in a strong current Nasty little swell outa the north A what still drifting I even want to know what heard something below deck Yeah yeah Sorry mean to scare you You okay What find the shotgun look like it much matters What about the gold Now hold up just a minute be All saying is that worth I sign up to go home empty Fine with me Oragishlaoomnudrasadrafantoshviska
MURPHY, 0, lifting the radio Of course they did What do you say Dodge Better late than never You got a leak in the number nine You pump it out and reseam the hull Fifteen at the most kidding right sell the scrap for three times You got that right You jealous are you Dodge stepping up As I said what seems to be the I heard you But choosing to You got about two seconds to get Epps Candy Red sky in morning sailor take Alright be right up This is tugboat Arctic Warrior whiskey to radio Too deep to anchor out there What the hell would a freighter be Merchant vessel at position one seven Steer to one eight five check Alright Back it off Hit the lights Whoa whoa Chimera Chimera I am hove to at your port Epps come with me You guys sit in a stairwell just under the This is definitely an old boat maybe funny Besides a little rust How she got out here is one hell of finally a passenger ship a damn jumping down Whatever the reason adrift done it before You have any idea how much a ship a risk willing to take So we cut her loose and wait it out The damn been floating around Listen Forget this just a pay Salvage fees on a vessel like this Think about it A million bucks a to radio North Island I wish to declare myself A passenger liner Over A passenger liner north island Passenger vessel I will Roger North Island Arctic Warrior With a little extra fuel weather The on our side If they want Either way we found it ours What is it How long to fix Some classy tub in day huh Chimera Flag ship of the Dobbins looking through sitting up Some charts A crew manifest Her destination was Halifax yeah As reasonable an explanation as any Ever heard of the Mary Celeste She was a twomasted brig boat sailing Nobody knows been a lot of I think be surprised where a Only way to be this I thought you said it was just a How much that gonna take I know I know two ways to do anything But how long We gotta get outa here Dodge A What about running number two by How long then How long Goddamit Dodge to radio North Island please repeat Over North Island have you got any Roger North Island I am tied to Roger North Island Please advise Obviously some kind of screw We all want to get outa here Dodge Morning Guess I fallen back to sleep She take a radio still looking it Yes it is a hell of a lot of money A ship with fifty million dollars in Not for fifty million An ocean liner Maybe But always somebody Then it happened before they scuttled That it could Either way they had a pretty A salvage claim to a It looks like it We leave it where it is Stick to So we get a little more for the boat worth the effort Believe me For now the best thing we can do is Dodge you gotta get on those repairs The sooner we get under way the Terrific that leg We could call for help to radio Roger that North Island Arctic Not much at all I guess Retire How about you Epps Greer all any of gonna be Warm water current maybe making the Take it easy live longer Who What guy What What the you talking Are you sure You sure it me If aboard her already Not in the eyes of the law We exactly have the best And what do you propose That we just take it easy here alright Would you hold on just a minute here stand a watch Four on eight Dodge get on that turbine I have to take it easy then I If reasonable maybe we can No cowboy shit up there understand Got your light Murphy to Epps Murphy to Epps You just shoot at something too fresh Greek citizen Merchant navy Could be meant as a warning be my guess Maybe Dodge if this incentive enough you use something else Do what you need to do Just do it Captain relieved of command This is Murphy Anybody trying to Greer Dodge Who is this Who is this Greer Dodge taking radio What is it He seen something Just before I heard him yell there I know No Not Greer It was a voice Repeating some call us in Dodge see how many to radio to radio to radio he doing No try again later Possibly false Hence the IMA record If they knew what they were carrying If they were close enough to shore How do you mean I guess the best just to What do you propose no way gonna hide a Tell you what Dodge Once we get Just what the hell do you think I think you know The radio You smashed it lie to me You want us calling anybody Conveniently enough for you Drink up then you feeling You remember been out for about a day Dodge found you out cold in one of We heard you scream Any idea what The ah the out Somebody took it out of commission Smashed it up pretty bad Regardless of how it happened there February first Must been the entry Collision With what But the damage If it was a ship she hit to radio What the hell happened Alright Everybody grab your gear Dodge The coast guard has our last position Let ask This legally grabbing Dodge Shut up I said shut the hell up Both of you I want to hear it So just stow it You understand If money can buy what he wants Then a lucky man stand the watch on deck tonight Tomorrow see if we find just hope somebody sees us a Noaa buoy Government weather got a go go go The mooring come taught matter Damn it Hey Wish I could say the same I guess the sixty four thousand Never mind Before your time I know are we Not our mystery guest again Not real What like some kind of ghost Showing you what Maybe it was one of them did the Victims of what That much I think already that supposed to mean Why you How come the rest of us Well Getting off this exactly Do me a favor and wake up Dodge And Epps You can tell the others about this late handing him the Dodge Murphy to Epps Either of you seen Dodge not on deck and I raise He took the shotgun and a light Alright We stay together Nobody into radio Murphy to Dodge Do you copy Over Greer So whoever did this now has our Leave him till we can get some help Leave it You think whoever did this is going anywhere with that Smashed the radio Scuttled the boat What do you think Over the gold Crazy with greed Not crazy Not We lash a few of these together it Hard to say which is worse staying not the weather worried Epps to Murphy We hit land in an island chain only get the hell out of here It should be enough to get us to one Prop it here We need to pull these take that It was only a matter of time before The way I figure it it was them or I want it to turn out this I think I see it pretty well I know a little bit about human nature I think maybe you been on this boat I wish I could believe that Either sorry no reason to make this any
VASILI, 0, I thought you say Tuesday seeing the listing No no You got leak That cost me twenty grand at least Twenty You knock off twenty and You want fair pay make hamburger
KATIE, 1, Maybe last year not your color anyway It real Many bad things have happened here
JAMIE, 1, Oh God coming coming continuing Please give him to me continuing continuing Oh God coming No Drive Goddamnit drive God Help us please No No NO Please Michael Help me
KARA, 1, Danny continuing Danny no there all right Mom Go back to bed Stay away monters stay away ghouls Stay away Home is here in Grandma and new They did did they Since when did we start been watching too much TV Like what continuing Okay But just for tonight continuing indignant better get Danny to school go Danny sorry Mom Stay away from her you bastard Another episode of Knows at the Beth that guy that lives across the hall No I keep seeing him staring out his window Tim do you always have to act like such an Who is that I find my term paper Thorn Mom home Hello Mom Mom Danny continuing Who the hell are you What are you doing with my son my fortissimo My God What have you done to him You stay away from him indignantly to Tommy to Tommy Do you know how insane this is Who am I snapping Here Let me try continuing fawning Why would anyone want to kill an innocent baby a rune Thorn Runes were a kind of early alphabet that Halloween terrified Oh God Danny Kara flies down the Danny Danny grabs him Mrs Blankenship what did you mean about the continuing insistent What voice What are you talking about His what nothing to be scared of baby just another No coming to get you Not while around kisses him Beth are you in there into phone What are you doing there my mother across the street I can see you Beth I want you to Beth look out someone in the room right Danny no the faintest whisper intense whisper Danny run Danny come to Mommy Danny help me Danny Please Open the door Please Somebody help us Help us please the baby Danny Danny where are you Danny no please Mrs Blankenship Oh God Hurry We have to Danny Michael please You can make him stop You remember continuing Danny listen The voice real Danny What now Come on How will we ever find him
DANNY, 0, The voice man here Mommy when can we go home The kids at school said this is a haunted But seen him He says things Bad things sitting up panicked my new friend been playing It Tommy It was the voice man Mom I want to go to the fair Come on Mom gonna miss all the fun Mommy scared I The voice man is coming to get me Promise Mommy Mommy Please help me Mommy
